cluster,station_name,state,district,date_of_record,avg_temp,min_temp,max_temp,relative_humidity,wind_speed,air_pressure,rainfall,elevation,latitude,longitude,is_injected,anomaly_category,anomaly_type,affected_feature,anomaly_id,event_start,event_end,severity,original_value,modified_value
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-02,29.3,25.4,35.9,69.70228727882689,13.7,1009.4,2.1,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-03,29.4,24.1,37.0,67.89806873532774,11.3,1008.9,1.5,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-04,28.1,24.4,33.2,72.42666849634546,9.4,1010.2,6.4,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-05,29.3,23.6,36.7,70.49731987550557,9.8,1009.4,0.3,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-06,29.6,24.3,36.8,71.23669681948562,11.0,1009.7,0.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-07,30.4,25.6,38.6,70.80547332641267,10.9,1010.7,0.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-08,30.3,24.6,38.6,69.33323123539411,12.3,1012.0,0.8,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-09,29.9,24.2,38.6,69.72356445082308,10.7,1012.3,0.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-10,30.5,25.0,38.4,68.50460762541256,14.0,1010.9,0.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-11,31.1,24.6,39.3,70.68800368554903,12.9,1010.9,0.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-12,31.6,24.7,40.6,71.49057707266775,12.7,1010.5,0.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-13,31.8,25.7,41.2,72.74684713112218,13.3,1010.3,0.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-14,31.6,26.2,41.0,72.18048712680446,12.7,1010.4,0.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-15,31.2,25.4,40.9,73.0285747609136,12.3,1009.6,0.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-16,31.6,26.3,40.1,72.45389860664541,11.4,1008.6,0.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-17,31.7,26.3,40.9,68.82208070712123,12.2,1008.6,0.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-18,32.0,26.3,40.9,69.57120182421212,12.4,1009.4,0.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-19,31.3,26.4,39.1,69.02940223615029,14.0,1008.2,0.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-20,31.0,26.2,37.9,69.04831811089414,15.5,1006.7,0.6,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-21,29.7,25.9,36.0,68.05073811224469,16.3,1006.8,0.7,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-22,29.7,25.1,36.2,68.81015215667597,14.6,1006.8,0.5,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-23,29.3,24.6,36.4,72.73755843375382,10.9,1007.2,3.4,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-24,29.8,26.0,37.9,68.45882101560997,8.5,1007.9,4.6,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-25,27.9,24.8,36.0,71.025406771391,8.2,1009.4,10.1,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-26,27.0,24.2,33.3,74.33571259634775,7.0,1009.2,11.7,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-27,28.7,24.4,36.6,71.27693633751427,8.1,1008.7,4.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-28,29.3,24.8,37.0,73.02049493187133,11.7,1009.2,0.7,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-29,27.1,23.9,33.7,80.40431871365533,6.3,1009.1,15.4,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-04-30,27.6,24.0,35.5,77.60805594645066,9.2,1007.7,7.3,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-01,26.0,23.0,31.5,82.10467138183552,7.8,1008.0,30.7,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-02,26.8,23.5,32.5,81.76477843626238,7.5,1008.5,12.7,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-03,27.0,23.5,31.0,75.36495797778032,11.8,1009.7,0.5,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-04,27.9,23.6,32.8,73.8407267588054,12.9,1009.0,0.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-05,27.7,25.0,32.4,75.49753224422382,12.6,1008.3,0.2,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-06,28.0,25.2,32.6,78.42321163436222,12.6,1008.2,1.7,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-07,27.0,24.0,31.6,78.60239689635677,12.8,1008.5,0.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-08,27.5,24.8,34.4,75.58359895067204,12.3,1007.8,6.7,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-09,28.0,24.6,35.0,74.40350368140896,12.7,1007.9,0.7,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-10,28.5,24.5,35.0,74.8873514344175,12.1,1007.2,2.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-11,27.9,24.0,32.8,77.18832136153935,15.0,1008.9,6.9,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-12,27.9,24.1,32.8,74.76253052692795,15.7,1009.7,4.3,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-13,28.7,26.1,33.5,72.88825182111191,17.7,1010.1,0.3,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-14,28.8,25.7,35.1,73.16320554467235,18.2,1009.2,0.5,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-15,29.4,25.8,34.7,71.36427791458571,18.3,1009.4,0.4,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-16,30.4,26.1,36.4,71.1955223069584,17.0,1009.9,0.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-17,29.8,26.5,35.9,74.784549992122,12.9,1010.1,3.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-18,29.8,26.2,36.1,74.56926268059954,12.6,1010.9,2.2,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-19,28.4,26.3,32.8,73.0560673506192,15.7,1010.7,2.1,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-20,28.3,25.1,35.0,74.62696396937164,16.7,1010.0,2.2,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-21,28.2,25.5,33.5,71.22508948241136,15.0,1010.6,1.0,95,10.7667,76.65,True,SENSOR_FAULT,SUDDEN_DROP,avg_temp,SF_DROP_0060,2023-05-21,2023-05-21,medium,28.2,17.992384727276928
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-22,27.6,24.9,34.4,72.70548090141823,11.4,1011.2,1.4,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-23,28.7,25.5,34.8,70.16705703076296,12.8,1011.5,0.7,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-24,28.3,25.8,33.9,71.75941457826885,15.3,1011.7,3.3,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-25,27.5,25.3,31.8,77.11378641155282,16.8,1012.4,4.1,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-26,27.4,24.8,31.8,81.34444113944329,18.4,1012.7,5.9,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-27,28.3,25.2,33.6,78.61156460194971,17.2,1010.7,0.5,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-28,29.0,25.7,33.3,77.8610487058888,15.1,1009.3,1.9,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-29,29.0,25.6,35.0,77.57347211622398,12.2,1008.9,3.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-30,28.5,25.6,34.4,81.22277347975836,13.9,1009.7,2.7,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-05-31,27.7,25.8,33.6,82.83266763298536,13.1,1009.7,7.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-01,27.2,24.9,32.0,82.0980282283775,18.4,1010.1,1.7,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-02,28.5,25.5,33.4,78.42542906229392,17.0,1009.6,3.4,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-03,27.8,24.4,33.3,75.12662521034292,18.2,1009.6,0.6,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-04,27.6,23.6,32.6,79.78840129151894,18.2,1009.9,13.2,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-05,28.4,24.7,34.2,75.38795921665624,18.3,1009.2,1.9,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-06,28.1,24.2,34.4,76.65667370289522,19.8,1008.7,2.7,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-07,26.8,24.0,31.3,80.64550219577413,21.7,1009.5,6.4,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-08,27.0,23.3,32.3,79.03990455769936,21.3,1009.5,1.8,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-09,26.3,23.7,30.3,80.02329947270832,20.0,1008.9,4.3,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-10,26.3,23.1,29.7,79.38733527224005,19.9,1008.1,1.7,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-11,26.6,23.6,30.8,79.32676139400483,18.6,1007.8,3.5,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-12,26.0,23.9,29.8,83.16199778974871,19.2,1008.5,5.5,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-13,26.0,24.3,29.7,81.25176130159747,18.5,1008.6,4.6,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-14,26.8,23.9,31.0,82.28036103791217,21.0,1010.0,3.5,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-15,27.8,24.7,32.6,81.12181192758933,20.6,1009.5,2.4,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-16,27.6,24.9,31.7,79.92488959649049,21.0,1009.4,1.7,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-17,26.7,24.0,31.4,77.54328368473945,20.5,1009.5,3.4,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-18,26.4,23.8,30.4,76.93407940538043,20.6,1009.2,4.9,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-19,26.2,23.8,30.2,76.46020240872572,18.4,1008.1,6.5,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-20,25.8,24.2,29.8,75.98612504234192,16.6,1007.4,2.5,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-21,26.3,24.5,30.2,80.2957029786037,15.7,1007.8,2.7,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-22,26.1,24.2,29.5,78.35259979440866,17.6,1008.3,4.1,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-23,25.8,24.0,29.3,80.28213429506576,19.6,1008.8,6.8,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-24,26.5,23.4,31.0,77.3463054299585,20.4,1008.3,2.7,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-25,26.1,23.3,29.7,83.83708453788977,16.7,1008.2,9.6,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-26,24.8,23.1,28.2,85.35896853011718,19.2,1009.3,6.7,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-27,24.6,22.6,28.4,88.52709602926615,19.8,1010.1,13.1,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-28,25.3,22.9,29.3,86.18556076455467,22.3,1010.5,9.1,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-29,24.5,22.8,28.8,84.49969130135307,21.1,1011.6,6.5,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-06-30,25.5,23.4,29.7,83.42079336750918,21.2,1010.8,5.2,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-01,26.2,23.5,31.2,81.25004834330292,22.2,1010.5,3.1,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-02,25.4,23.2,28.8,81.31528452162122,24.4,1010.2,4.2,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-03,24.5,22.6,28.3,87.72608376206232,24.6,1009.4,13.5,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-04,23.3,22.6,24.7,91.19197612197205,25.8,1008.1,60.3,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-05,23.0,22.5,23.5,94.42307584622262,23.8,1007.3,117.9,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-06,23.2,22.5,25.4,93.93722060846312,21.1,1009.5,54.6,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-07,23.6,22.4,26.0,93.46967600504944,19.7,1011.0,18.8,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-08,24.3,22.5,27.8,89.29542461293428,18.5,1011.5,5.4,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-09,25.8,23.0,30.0,85.86337662320885,19.8,1010.2,1.5,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-10,25.8,23.8,30.2,89.22999740350886,17.7,1009.6,5.6,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-11,25.2,23.8,28.0,85.6273112401958,18.0,1009.2,2.4,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-12,25.6,23.2,30.6,85.19183948124552,18.0,1009.2,1.5,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-13,24.5,22.6,28.1,89.58414981648374,20.0,1009.9,8.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-14,25.1,22.8,29.2,89.22381249092712,20.7,1010.7,2.2,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-15,26.0,23.3,29.7,90.44259404210318,20.8,1010.2,3.6,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-16,25.7,23.7,28.9,88.28862384143623,20.8,1009.7,4.7,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-17,25.4,23.4,28.8,85.63725459795101,22.6,1009.6,5.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-18,24.3,22.6,28.4,84.21349847042231,20.5,1009.6,8.4,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-19,23.5,21.8,27.0,87.91498454640762,20.0,1008.5,24.1,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-20,24.6,22.0,29.6,84.3096770559433,22.6,1008.2,8.4,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-21,24.3,22.8,27.0,87.02345223775299,22.3,1009.3,8.8,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-22,23.9,22.4,27.5,89.2802317801836,23.2,1010.7,10.6,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-23,23.8,22.4,26.8,90.02800125706379,20.6,1010.8,13.2,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-24,23.7,22.2,26.7,85.71348145424803,20.3,1009.9,8.5,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-25,23.9,22.2,27.3,88.61257290797163,21.1,1010.1,6.9,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-26,24.1,22.4,27.3,86.65041950699319,21.2,1011.1,4.4,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-27,24.4,22.3,27.3,90.16541868026782,23.1,1011.4,12.0,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-28,25.8,22.8,30.4,81.28628856129609,24.4,1010.6,0.1,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-29,26.3,23.2,30.5,80.5468273111264,25.2,1010.1,0.3,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-30,26.1,23.2,30.7,81.83880312534613,23.6,1009.9,0.4,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-07-31,26.2,23.4,30.6,81.21087632288165,23.8,1009.8,0.2,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-08-01,26.2,23.3,31.0,86.25697330594026,24.9,1010.4,0.9,95,10.7667,76.65,True,SENSOR_FAULT,GRADUAL_DRIFT,air_pressure,SF_DRIFT_0129,2023-08-01,2023-08-10,medium,1010.4,1010.4
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-08-02,25.8,23.3,29.4,88.36357970656138,22.1,1010.6181776611919,3.1,95,10.7667,76.65,True,SENSOR_FAULT,GRADUAL_DRIFT,air_pressure,SF_DRIFT_0129,2023-08-01,2023-08-10,medium,1011.2,1010.6181776611919
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-08-03,25.9,23.6,29.9,91.02586233728071,23.0,1009.4363553223837,3.7,95,10.7667,76.65,True,SENSOR_FAULT,GRADUAL_DRIFT,air_pressure,SF_DRIFT_0129,2023-08-01,2023-08-10,medium,1010.6,1009.4363553223837
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-08-04,25.4,22.5,29.0,90.47511508661016,22.0,1010.3545329835756,6.0,95,10.7667,76.65,True,SENSOR_FAULT,GRADUAL_DRIFT,air_pressure,SF_DRIFT_0129,2023-08-01,2023-08-10,medium,1012.1,1010.3545329835756
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-08-05,26.2,22.9,30.8,85.45631230122463,23.3,1010.3727106447675,0.6,95,10.7667,76.65,True,SENSOR_FAULT,GRADUAL_DRIFT,air_pressure,SF_DRIFT_0129,2023-08-01,2023-08-10,medium,1012.7,1010.3727106447675
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-08-06,26.3,23.2,30.4,82.9354685054766,21.1,1008.8908883059593,1.8,95,10.7667,76.65,True,SENSOR_FAULT,GRADUAL_DRIFT,air_pressure,SF_DRIFT_0129,2023-08-01,2023-08-10,medium,1011.8,1008.8908883059593
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-08-07,26.6,23.6,30.5,83.29970649762807,21.7,1006.5090659671511,1.7,95,10.7667,76.65,True,SENSOR_FAULT,GRADUAL_DRIFT,air_pressure,SF_DRIFT_0129,2023-08-01,2023-08-10,medium,1010.0,1006.5090659671511
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-08-08,26.0,23.6,30.8,87.7839616911496,19.5,1006.027243628343,3.8,95,10.7667,76.65,True,SENSOR_FAULT,GRADUAL_DRIFT,air_pressure,SF_DRIFT_0129,2023-08-01,2023-08-10,medium,1010.1,1006.027243628343
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-08-09,26.5,23.9,30.8,87.52823704717717,18.7,1006.6454212895347,2.1,95,10.7667,76.65,True,SENSOR_FAULT,GRADUAL_DRIFT,air_pressure,SF_DRIFT_0129,2023-08-01,2023-08-10,medium,1011.3,1006.6454212895347
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-08-10,26.2,24.0,30.9,88.12332527294086,16.6,1006.4635989507267,1.9,95,10.7667,76.65,True,SENSOR_FAULT,GRADUAL_DRIFT,air_pressure,SF_DRIFT_0129,2023-08-01,2023-08-10,medium,1011.7,1006.4635989507267
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-08-11,26.7,24.4,31.0,87.08370877820438,15.6,1010.6,2.5,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-08-12,26.2,23.8,31.2,87.89333467602346,19.2,1010.5,6.8,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-08-13,26.4,23.5,31.0,85.98047332868443,19.8,1010.2,1.7,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-08-14,26.4,23.4,31.4,86.00172499656912,18.7,1010.5,2.3,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-08-15,26.5,22.6,30.9,85.3785506905448,18.9,1010.8,0.5,95,10.7667,76.65,False,NORMAL,,,,,,,,
Kerala-TN Western Ghats,Palakkad,KL,Palakkad,2023-08-16,26.5,22.7,31.1,87.60918830216292,18.1,1011.0,1.1,95,10.7667,76.65,False,NORMAL,,,,,,,,
